http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEQjEZGIwjEN0yHi_8pDogYBvrtnQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779142765403&ei=cuh1V-i2GsPEhAGho4aYCg&url=http://www.npr.org/sections/parallels/2016/06/30/483718030/post-brexit-things-could-change-for-u-k-sports-pets-and-duty-free-booze, POST BREXIT,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFekgTBG1Wj-8GvzusCsKpB08h9UQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144987978&ei=oeZ1V6izMNGLhQHrh7OYDg&url=http://www.theguardian.com/politics/2016/jul/01/our-nation-is-in-peril-tony-blair-urges-calm-in-brexit-talks, 'Our nation is in peril': Tony Blair urges calm in Brexit talks - The Guardian,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEcW4q4ks2i_CmJgg9C_2QqpXAlJA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779142765403&ei=oeZ1V6izMNGLhQHrh7OYDg&url=http://www.breitbart.com/california/2016/06/30/one-week-brexit-uk-stocks-higher/, One Week after Brexit,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHsTRJuC-G3RnPFSEMu9UIsYMibVw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144992851&ei=oeZ1V6izMNGLhQHrh7OYDg&url=http://krugman.blogs.nytimes.com/2016/06/30/the-macroeconomics-of-brexit-motivated-reasoning/, The Macroeconomics of Brexit: Motivated Reasoning? - New York Times (blog),,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH6G2JU3-Ov6ABg1jE7_k6LEb6AtA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144982657&ei=oeZ1V6izMNGLhQHrh7OYDg&url=http://www.nbcnews.com/news/us-news/texit-u-s-secessionist-movements-seize-brexit-n601991, Texit? US Secessionist Movements Seize on Brexit - NBCNews.com,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHpeaYKkhzf5OQQPIOQh1e-JlW06g&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=oeZ1V6izMNGLhQHrh7OYDg&url=http://www.nytimes.com/2016/07/01/business/after-brexit-finding-a-new-london-for-the-financial-world-to-call-home.html, Business Day|After 'Brexit,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEpcwLVV84wdjygdd5bOrbqy1cRBA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144717974&ei=oeZ1V6izMNGLhQHrh7OYDg&url=http://www.vox.com/2016/6/30/12069814/brexit-facebook-post-cameron-corbyn, This Facebook post is a perfect explanation of how nonsensical Brexit has made UK politics - Vox,,
http://www.bloomberg.com/news/articles/2016-07-01/paris-says-non-to-20th-century-cars-bolstering-koolicar-uber, CARS - GOOGLE NEWS, Things Could Change For UK Sports, Pets And Duty-Free Booze - NPR
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHHLXeC8AwFXU3EG-dWKQoiIproiA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779140765002&ei=oeh1V_jaKInPuQLjpLOADA&url=http://arstechnica.com/cars/2016/06/volkswagen-lawyer-says-3-0l-diesel-cars-will-likely-be-fixed-not-bought-back/, Volkswagen lawyer says 3.0L diesel cars will likely be fixed,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH6Qg_d48h8tbEApVJ00VssTFzBag&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144762609&ei=oeh1V_jaKInPuQLjpLOADA&url=http://www.theatlantic.com/technology/archive/2016/06/a-tesla-fatality-and-the-future-of-self-driving-cars/489695/, A Tesla Fatality and the Future of Self-Driving Cars - The Atlantic, Only UK Stocks Are Higher - Breitbart News,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEuB8ClQdpweaWB4zyM8xpvngB9Cg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144643831&ei=oeh1V_jaKInPuQLjpLOADA&url=http://mashable.com/2016/06/30/toyota-aero-car-patent/, Is Toyota planning flying cars? They just patented an 'aero car' fuselage - Mashable,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFk_EQ97uLhOhqYZj0gMSM6BJh3eA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144812198&ei=oeh1V_jaKInPuQLjpLOADA&url=http://time.com/money/4390312/honda-takata-airbag-recall/, Honda is Recalling More Than 300000 Cars Due To Defective Airbags - Money Magazine,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHH7qM5w86wl3P26pffT-zUq4wcLg&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=oeh1V_jaKInPuQLjpLOADA&url=http://www.cnn.com/2016/06/30/autos/the-drive-worlds-most-incredible-custom-cars/, 10 incredible custom cars from the world's most extreme gear heads - CNN,' Finding a New London for the Financial World to Call Home - New York Times,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFGccAV79ZW4BLb0pqeNN6G-6c9_g&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144482067&ei=oeh1V_jaKInPuQLjpLOADA&url=http://www.bloomberg.com/news/articles/2016-06-30/hertz-signs-deals-with-uber-lyft-to-supply-cars-to-drivers, Hertz Signs Deals With Uber,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGASYji6YEw-MpBplTXz4Wv-WMNDg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144092805&ei=oeh1V_jaKInPuQLjpLOADA&url=http://fortune.com/2016/06/30/bmw-mobileye-intel-team-on-driverless-cars/, BMW Has 2 New Tech Partners for Driverless Cars - Fortune,,
http://www.sltrib.com/news/4063578-155/draper-regional-park-to-celebrate-farming, FARMING - GOOGLE NEWS, not bought back - Ars Technica,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHJqeZ42tuO_Khnv8XPsKNfrBRNMw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144737943&ei=Tuh1V-iwHNHWhQHOt73YBQ&url=http://www.agriculture.com/markets/newswire/us-farmers-sales-of-corn-soybeans-outstrip-end-user-demand, US Farmers' Sales of Corn,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHiaqai9q5_DJ9c10immJFlsXtpUA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779145163804&ei=Tuh1V-iwHNHWhQHOt73YBQ&url=http://www.eurekalert.org/pub_releases/2016-06/uom-nfs063016.php, New farming strategies can help prevent soil runoff while maintaining high crop yields University of Missouri-Columbia - EurekAlert (press release),,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFIwK6SBHBSjcfn6A-xQ1IbiGsbFg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144740764&ei=Tuh1V-iwHNHWhQHOt73YBQ&url=http://www.fastcoexist.com/3061427/now-even-fast-food-chains-are-getting-into-farming-their-own-produce, Now Even Fast-Food Chains Are Getting Into Farming Their Own Produce - Co.Exist,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEHU-xcS6wfyLg3hFFdHT2u_O5WtA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144694867&ei=Tuh1V-iwHNHWhQHOt73YBQ&url=http://trib.com/news/state-and-regional/utah-farming-family-s-donation-starts-new-wildlife-refuge/article_9a5ee00f-8df6-5539-901b-b48c45f3d3cc.html, Utah farming family's donation starts new wildlife refuge - Casper Star-Tribune Online,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHerXlAq8pdkimVoh5TjBZHRjwzbg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144080193&ei=Tuh1V-iwHNHWhQHOt73YBQ&url=https://www.middleeastmonitor.com/20160630-farming-on-the-frontlines/, Farming on the frontlines - Middle East Monitor, Lyft to Supply Cars to Drivers - Bloomberg,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEtnzSm8QXM14xldYyPkciwgvyzxw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=Tuh1V-iwHNHWhQHOt73YBQ&url=http://www.marshfieldnewsherald.com/story/news/2016/06/30/woman-says-farming-disturbs-towns-oldest-cemetery/86041336/, Woman says farming disturbs town's oldest cemetery - Marshfield News-Herald,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEywXzJy5VLpZOe74f8iXQo6ogu0Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144792428&ei=Tuh1V-iwHNHWhQHOt73YBQ&url=https://www.farmanddairy.com/news/sheep-farming-with-a-dairy-frame-of-mind/344657.html, Sheep farming with a dairy frame of mind - Farm and Dairy,,
http://www.refinery29.com/2016/06/115434/cfda-vogue-fashion-fund-finalists-2016, FASHION - GOOGLE NEWS, Soybeans Outstrip End-User Demand - Agriculture.com,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH_l93eG5172uQzg_1cNULjjB8HYw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=_eZ1V-i8GJvPhQHAxKHoBw&url=http://www.forbes.com/sites/rachelarthur/2016/06/30/the-future-of-fashion-10-wearable-tech-brands-you-need-to-know/, The Future Of Fashion: 10 Wearable Tech Brands You Need To Know - Forbes,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNE91ZmVJJvHfoaSiV2ydSSQzE2Y7A&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144938384&ei=_eZ1V-i8GJvPhQHAxKHoBw&url=http://www.baltimoresun.com/features/fashion-style/bs-lt-fashion-blogger-20160630-story.html, Baltimore-based fashion bloggers breaking big - Baltimore Sun,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHIYqo3sKHtAoAh73yxYKNNFinA_Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144777440&ei=_eZ1V-i8GJvPhQHAxKHoBw&url=http://www.self.com/trending/2016/06/the-internet-is-obsessed-with-this-dads-baby-fashion-faux-pas/, The Internet Is Obsessed With This Dad's Baby Fashion Faux Pas - SELF,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHb5KfIXitZiL7mHPn8hcV5Jn7GuA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144895575&ei=_eZ1V-i8GJvPhQHAxKHoBw&url=http://www.allure.com/beauty-trends/blogs/daily-beauty-reporter/2016/06/margot-robbie-best-fashion-looks.html, Margot Robbie's 5 Best Fashion Moments - Allure Magazine (blog),,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNG89Fym6-FSGgZy-ZaRWL2CgSPyLw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144885186&ei=_eZ1V-i8GJvPhQHAxKHoBw&url=http://reason.com/reasontv/2016/06/30/techstyles-3d-printing-customization-and, #Techstyle: 3D Printing,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH8CTbU1e-KaGXy2Bq4VwDnWrjcMg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144894388&ei=_eZ1V-i8GJvPhQHAxKHoBw&url=https://www.washingtonpost.com/national/health-science/the-fashion-industry-tries-to-take-responsibility-for-its-pollution/2016/06/30/11706fa6-3e15-11e6-80bc-d06711fd2125_story.html, The fashion industry tries to take responsibility for its pollution - Washington Post,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFTnMVD_VBov3CmA4HDbgEPZ3S8NQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779142912896&ei=_eZ1V-i8GJvPhQHAxKHoBw&url=http://www.hollywoodreporter.com/news/devil-wears-prada-actually-made-907611, 'The Devil Wears Prada' Actually Made Me Want to Get Into Fashion,,
http://www.dailymail.co.uk/news/article-3663446/Fast-food-restaurants-10-TIMES-likely-built-near-schools-poorer-suburbs-study-finds.html, FOOD - GOOGLE NEWS,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEqzCDKF4k-WKkWMrWhrlSNYAtvaQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779145165680&ei=k-d1V5C2CJDPhAGs0KuICA&url=http://www.reviewjournal.com/life/health/food-served-some-ccsd-students-part-recall-due-possible-contamination, Food served to some CCSD students part of recall due to possible contamination - Las Vegas Review-Journal,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFqcJ_NXjZDRnlTQfXPaoVr9aLtfA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779145091430&ei=k-d1V5C2CJDPhAGs0KuICA&url=http://www.localnews8.com/news/Idaho-to-implement-new-food-code-starting-July-1/40298548, Idaho to implement new food code,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGXJyeddEORcRZMrsI21o0qM7dXHA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=k-d1V5C2CJDPhAGs0KuICA&url=http://myfox8.com/2016/06/30/federal-cuts-impact-local-food-pantries/, Federal cuts impact local food pantries - myfox8.com,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEAjD6HgNY3C1vM7r9bWiWckZBVqA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=k-d1V5C2CJDPhAGs0KuICA&url=http://www.huffingtonpost.com/tisha-bender/portion-size-and-food-was_b_10756948.html, Portion Size and Food Waste: A Growing Problem - Huffington Post, Customization, and the Future of Fashion - Reason
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEdwifbtKayBbC18PsiE3LGLlIWsg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144678666&ei=k-d1V5C2CJDPhAGs0KuICA&url=http://fortune.com/2016/06/30/amazon-private-label-food/, Amazon Challenges Food Industry By Starting to Sell Private Label Perishables - Fortune,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEiV7VUXOrUTkKvAWIIteXfwUWwww&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=k-d1V5C2CJDPhAGs0KuICA&url=http://www.huffingtonpost.com/entry/google-airbnb-other-tech-giants-waste-tons-of-food-this-group-rescues-it_us_5773ecbbe4b0eb90355d0627, Google, Not Run Screaming From It - Hollywood Reporter,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFdJegvufbb9-1HuoCTMrBes008WA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144592398&ei=k-d1V5C2CJDPhAGs0KuICA&url=http://www.postbulletin.com/news/local/mayo-clinic-s-new-food-vendor-prompts-union-outrage/article_97916d83-b99c-5cbb-b333-f7ae9b12ad98.html, Mayo Clinic's new food vendor prompts union outrage - Post-Bulletin,,
http://www.espnfc.com/european-championship/74/blog/post/2904511/euro-2016-and-copa-america-remind-us-why-international-football-stirs-emotions, FOOTBALL - GOOGLE NEWS,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFdN3Xfw2t3hHQ2yRC8e-0sLQ0ylw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779143879067&ei=buZ1V_CNC8bMhAGq5oCgCw&url=http://btn.com/2016/06/30/the-top-big-ten-football-players-by-jersey-number/, The top Big Ten football players by jersey number - Big Ten Network, starting July 1 - LocalNews8.com,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEcVSrsTxxUcjZICEBEiS2Eltwzqg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779143238044&ei=buZ1V_CNC8bMhAGq5oCgCw&url=http://www.sbnation.com/college-football/2016/6/30/12072556/clemson-football-coastal-carolina-reaction-video, Clemson football players went nuts when Coastal Carolina won the College World Series - SB Nation,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEvuFgKSEt2-eRDHBsta7bvCouO1A&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=buZ1V_CNC8bMhAGq5oCgCw&url=http://www.syracuse.com/orangefootball/index.ssf/2016/06/syracuse_football_is_one_of_the_only_schools_to_use_this_robot_to_aid_recruiting.html, Syracuse football is one of the only schools in the country to use this robot to aid recruiting efforts - Syracuse.com,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFzjHi44bFWBS-9TwPEIWu6uPYGMg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144899352&ei=buZ1V_CNC8bMhAGq5oCgCw&url=http://espn.go.com/college-football/story/_/id/16646866/college-football-teams-equivalents-european-championship-final-eight, College football's matches for the Euro 2016 final eight - ESPN,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFE8aKJ6QhPK8CLlTl3Ej3ffvolBw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144192522&ei=buZ1V_CNC8bMhAGq5oCgCw&url=http://www.al.com/sports/index.ssf/2016/06/alabamas_greatest_100_football_2.html, Alabama's greatest 100 football players: Nos. 21 to 40 - AL.com, Airbnb, Other Tech Giants Waste Tons Of Food. This Group Rescues It - Huffington Post
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHhtJvUPtWi51VZwKNaSzTnBAQUOA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144816179&ei=buZ1V_CNC8bMhAGq5oCgCw&url=http://www.al.com/sports/index.ssf/2016/06/greatest_alabama_players_the_r.html, Greatest Alabama Players: The real-life football star in 'To Kill a Mockingbird' - AL.com,,
